ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m0_naive,previsto_m1_linear,previsto_ensemble,erro_ensemble,erro_pct,previsto_m3_lgbm,erro_lgbm
2024-10,MARA ROSA,Mara Rosa - Juizado Especial Criminal,1,9.0,3.9,3.9,-2.9,290.0,4.3,-3.3
2024-11,MARA ROSA,Mara Rosa - Juizado Especial Criminal,7,6.0,3.2,3.2,3.8,54.3,4.1,2.9
2024-12,MARA ROSA,Mara Rosa - Juizado Especial Criminal,7,4.0,3.3,3.3,3.7,52.9,5.1,1.9
2024-01,MARA ROSA,Mara Rosa - Juizado Especial Cível,4,4.0,3.5,3.5,0.5,12.5,4.4,-0.4
2024-02,MARA ROSA,Mara Rosa - Juizado Especial Cível,9,2.0,5.9,5.9,3.1,34.4,5.0,4.0
2024-03,MARA ROSA,Mara Rosa - Juizado Especial Cível,5,4.0,7.2,7.2,-2.2,44.0,7.0,-2.0
2024-04,MARA ROSA,Mara Rosa - Juizado Especial Cível,12,4.0,6.1,6.1,5.9,49.2,6.2,5.8
2024-05,MARA ROSA,Mara Rosa - Juizado Especial Cível,5,3.0,10.0,10.0,-5.0,100.0,9.2,-4.2
2024-06,MARA ROSA,Mara Rosa - Juizado Especial Cível,4,1.0,7.5,7.5,-3.5,87.5,7.2,-3.2
2024-07,MARA ROSA,Mara Rosa - Juizado Especial Cível,4,3.0,6.2,6.2,-2.2,55.0,6.8,-2.8
2024-08,MARA ROSA,Mara Rosa - Juizado Especial Cível,0,5.0,8.3,8.3,-8.3,,5.4,-5.4
2024-09,MARA ROSA,Mara Rosa - Juizado Especial Cível,13,3.0,5.0,5.0,8.0,61.5,4.0,9.0
2024-10,MARA ROSA,Mara Rosa - Juizado Especial Cível,5,1.0,6.5,6.5,-1.5,30.0,8.8,-3.8
2024-11,MARA ROSA,Mara Rosa - Juizado Especial Cível,4,6.0,3.2,3.2,0.8,20.0,6.7,-2.7
2024-12,MARA ROSA,Mara Rosa - Juizado Especial Cível,4,4.0,4.0,4.0,0.0,0.0,6.8,-2.8
2024-01,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,1,0.0,1.5,1.5,-0.5,50.0,1.7,-0.7
2024-02,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,3.2,3.2,-3.2,,1.8,-1.8
2024-03,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,2.7,2.7,-2.7,,1.5,-1.5
2024-04,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,1,0.0,2.4,2.4,-1.4,140.0,1.3,-0.3
2024-05,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,0.0,3.4,3.4,-3.4,,1.5,-1.5
2024-06,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,0.0,3.8,3.8,-3.8,,1.3,-1.3
2024-07,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,2.4,2.4,-2.4,,1.3,-1.3
2024-08,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,3.9,3.9,-3.9,,1.2,-1.2
2024-09,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,3.5,3.5,-3.5,,1.2,-1.2
2024-10,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,0.0,2.0,2.0,-2.0,,1.2,-1.2
2024-11,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,1.1,1.1,-1.1,,1.2,-1.2
2024-12,MARA ROSA,Mara Rosa - Juizado das Fazendas Públicas,0,1.0,0.2,0.2,-0.2,,1.2,-1.2
2024-01,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,1.1,1.1,-1.1,,1.2,-1.2
2024-02,MARA ROSA,Mara Rosa - Pai Presente,0,2.0,2.5,2.5,-2.5,,1.2,-1.2
2024-03,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-04,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,2.3,2.3,-2.3,,1.2,-1.2
2024-05,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,3.1,3.1,-3.1,,1.2,-1.2
2024-06,MARA ROSA,Mara Rosa - Pai Presente,1,0.0,3.8,3.8,-2.8,280.0,1.2,-0.2
2024-07,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,2.4,2.4,-2.4,,1.4,-1.4
2024-08,MARA ROSA,Mara Rosa - Pai Presente,1,0.0,3.6,3.6,-2.6,260.0,1.3,-0.3
2024-09,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,3.7,3.7,-3.7,,1.5,-1.5
2024-10,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,1.8,1.8,-1.8,,1.3,-1.3
2024-11,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,0.9,0.9,-0.9,,1.3,-1.3
2024-12,MARA ROSA,Mara Rosa - Pai Presente,0,0.0,0.1,0.1,-0.1,,1.2,-1.2
2024-01,MARA ROSA,Mara Rosa - Vara Criminal,10,22.0,23.8,23.8,-13.8,138.0,24.4,-14.4
2024-02,MARA ROSA,Mara Rosa - Vara Criminal,17,18.0,17.1,17.1,-0.1,0.6,20.3,-3.3
2024-03,MARA ROSA,Mara Rosa - Vara Criminal,29,22.0,20.0,20.0,9.0,31.0,19.6,9.4
2024-04,MARA ROSA,Mara Rosa - Vara Criminal,28,23.0,21.5,21.5,6.5,23.2,23.3,4.7
2024-05,MARA ROSA,Mara Rosa - Vara Criminal,19,34.0,26.7,26.7,-7.7,40.5,24.8,-5.8
2024-06,MARA ROSA,Mara Rosa - Vara Criminal,24,19.0,24.6,24.6,-0.6,2.5,23.7,0.3
2024-07,MARA ROSA,Mara Rosa - Vara Criminal,18,38.0,26.0,26.0,-8.0,44.4,23.4,-5.4
2024-08,MARA ROSA,Mara Rosa - Vara Criminal,18,20.0,22.9,22.9,-4.9,27.2,22.2,-4.2
2024-09,MARA ROSA,Mara Rosa - Vara Criminal,24,32.0,24.1,24.1,-0.1,0.4,21.9,2.1
2024-10,MARA ROSA,Mara Rosa - Vara Criminal,24,25.0,23.1,23.1,0.9,3.8,22.2,1.8
2024-11,MARA ROSA,Mara Rosa - Vara Criminal,18,31.0,23.0,23.0,-5.0,27.8,22.8,-4.8
2024-12,MARA ROSA,Mara Rosa - Vara Criminal,24,21.0,19.8,19.8,4.2,17.5,19.6,4.4
2024-01,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,0,1.0,2.2,2.2,-2.2,,1.9,-1.9
2024-02,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,2,2.0,2.8,2.8,-0.8,40.0,1.7,0.3
2024-03,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,1,0.0,3.3,3.3,-2.3,230.0,2.2,-1.2
2024-04,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,0,2.0,2.9,2.9,-2.9,,1.9,-1.9
2024-05,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,2,0.0,3.3,3.3,-1.3,65.0,1.7,0.3
2024-06,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,0,0.0,4.6,4.6,-4.6,,2.1,-2.1
2024-07,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,0,0.0,2.1,2.1,-2.1,,1.6,-1.6
2024-08,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,2,3.0,4.1,4.1,-2.1,105.0,1.6,0.4
2024-09,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,1,2.0,4.1,4.1,-3.1,310.0,2.0,-1.0
2024-10,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,1,1.0,2.3,2.3,-1.3,130.0,1.8,-0.8
2024-11,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,0,1.0,1.9,1.9,-1.9,,2.0,-2.0
2024-12,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Cível,0,1.0,0.3,0.3,-0.3,,1.6,-1.6
2024-01,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,1,2.0,2.6,2.6,-1.6,160.0,2.3,-1.3
2024-02,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,5,6.0,4.3,4.3,0.7,14.0,2.3,2.7
2024-03,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,5,1.0,4.6,4.6,0.4,8.0,4.1,0.9
2024-04,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,3,0.0,4.8,4.8,-1.8,60.0,4.8,-1.8
2024-05,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,0,3.0,6.4,6.4,-6.4,,4.4,-4.4
2024-06,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,0,4.0,5.2,5.2,-5.2,,3.3,-3.3
2024-07,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,1,1.0,2.9,2.9,-1.9,190.0,2.1,-1.1
2024-08,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,6,3.0,5.0,5.0,1.0,16.7,2.0,4.0
2024-09,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,1,4.0,5.7,5.7,-4.7,470.0,4.4,-3.4
2024-10,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,5,1.0,2.6,2.6,2.4,48.0,3.0,2.0
2024-11,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,1,2.0,3.9,3.9,-2.9,290.0,4.7,-3.7
2024-12,MARA ROSA,Mara Rosa - Vara da Infância e Juventude Infracional,0,1.0,1.0,1.0,-1.0,,3.1,-3.1
2024-01,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,4,4.0,5.5,5.5,-1.5,37.5,5.9,-1.9
2024-02,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,5,4.0,6.7,6.7,-1.7,34.0,5.7,-0.7
2024-03,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,8,9.0,7.5,7.5,0.5,6.2,5.7,2.3
2024-04,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,1,4.0,7.5,7.5,-6.5,650.0,7.1,-6.1
2024-05,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,3,3.0,5.2,5.2,-2.2,73.3,5.2,-2.2
2024-06,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,13,2.0,6.4,6.4,6.6,50.8,5.0,8.0
2024-07,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,5,11.0,7.5,7.5,-2.5,50.0,8.7,-3.7
2024-08,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,4,9.0,7.4,7.4,-3.4,85.0,7.2,-3.2
2024-09,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,5,7.0,7.6,7.6,-2.6,52.0,6.8,-1.8
2024-10,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,7,4.0,6.5,6.5,0.5,7.1,5.9,1.1
2024-11,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,1,6.0,6.2,6.2,-5.2,520.0,6.7,-5.7
2024-12,MARA ROSA,Mara Rosa - Vara das Fazendas Públicas,1,4.0,2.5,2.5,-1.5,150.0,4.5,-3.5
2024-01,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,5,10.0,10.6,10.6,-5.6,112.0,11.7,-6.7
2024-02,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,10,11.0,9.0,9.0,1.0,10.0,9.5,0.5
2024-03,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,11,10.0,10.9,10.9,0.1,0.9,10.4,0.6
2024-04,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,13,2.0,9.6,9.6,3.4,26.2,9.9,3.1
2024-05,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,11,10.0,13.9,13.9,-2.9,26.4,12.3,-1.3
2024-06,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,10,10.0,14.4,14.4,-4.4,44.0,11.3,-1.3
2024-07,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,13,8.0,12.1,12.1,0.9,6.9,11.2,1.8
2024-08,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,10,7.0,14.5,14.5,-4.5,45.0,12.3,-2.3
2024-09,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,8,14.0,13.6,13.6,-5.6,70.0,11.4,-3.4
2024-10,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,10,7.0,10.6,10.6,-0.6,6.0,10.2,-0.2
2024-11,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,8,12.0,10.8,10.8,-2.8,35.0,10.3,-2.3
2024-12,MARA ROSA,Mara Rosa - Vara de Família e Sucessões,9,13.0,8.8,8.8,0.2,2.2,9.4,-0.4
2024-01,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,1.4,1.4,-1.4,,1.2,-1.2
2024-02,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-03,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,2.7,2.7,-2.7,,1.2,-1.2
2024-04,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,2.6,2.6,-2.6,,1.2,-1.2
2024-05,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,3.4,3.4,-3.4,,1.2,-1.2
2024-06,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,4.1,4.1,-4.1,,1.2,-1.2
2024-07,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-08,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,4.0,4.0,-4.0,,1.2,-1.2
2024-09,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,3.6,3.6,-3.6,,1.2,-1.2
2024-10,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,2.2,2.2,-2.2,,1.2,-1.2
2024-11,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,1.2,1.2,-1.2,,1.2,-1.2
2024-12,MAURILÂNDIA,Maurilândia - Execução Penal/EXECPENWEB,0,0.0,0.3,0.3,-0.3,,1.2,-1.2
2024-01,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,4,7.0,6.9,6.9,-2.9,72.5,6.8,-2.8
2024-02,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,7,5.0,7.7,7.7,-0.7,10.0,6.4,0.6
2024-03,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,5,10.0,8.9,8.9,-3.9,78.0,7.1,-2.1
2024-04,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,4,4.0,7.1,7.1,-3.1,77.5,6.8,-2.8
2024-05,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,11,7.0,8.2,8.2,2.8,25.5,6.5,4.5
2024-06,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,8,4.0,10.1,10.1,-2.1,26.2,7.9,0.1
2024-07,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,2,4.0,7.9,7.9,-5.9,295.0,8.3,-6.3
2024-08,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,7,20.0,9.0,9.0,-2.0,28.6,6.8,0.2
2024-09,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,14,7.0,8.7,8.7,5.3,37.9,6.8,7.2
2024-10,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,4,4.0,8.1,8.1,-4.1,102.5,10.1,-6.1
2024-11,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,6,5.0,5.4,5.4,0.6,10.0,8.1,-2.1
2024-12,MAURILÂNDIA,Maurilândia - Juizado Especial Criminal,12,6.0,5.5,5.5,6.5,54.2,7.9,4.1
2024-01,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,5,9.0,6.6,6.6,-1.6,32.0,7.1,-2.1
2024-02,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,6,2.0,7.2,7.2,-1.2,20.0,6.8,-0.8
2024-03,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,4,8.0,8.1,8.1,-4.1,102.5,7.0,-3.0
2024-04,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,6,0.0,6.4,6.4,-0.4,6.7,5.7,0.3
2024-05,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,7,7.0,8.5,8.5,-1.5,21.4,6.8,0.2
2024-06,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,2,3.0,8.9,8.9,-6.9,345.0,6.9,-4.9
2024-07,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,2,3.0,5.2,5.2,-3.2,160.0,5.5,-3.5
2024-08,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,8,8.0,6.8,6.8,1.2,15.0,4.7,3.3
2024-09,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,4,5.0,7.3,7.3,-3.3,82.5,5.8,-1.8
2024-10,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,10,9.0,5.4,5.4,4.6,46.0,5.6,4.4
2024-11,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,5,6.0,7.3,7.3,-2.3,46.0,7.8,-2.8
2024-12,MAURILÂNDIA,Maurilândia - Juizado Especial Cível,2,5.0,4.0,4.0,-2.0,100.0,7.0,-5.0
2024-01,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,21,1.0,5.8,5.8,15.2,72.4,10.4,10.6
2024-02,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,16,0.0,14.0,14.0,2.0,12.5,14.7,1.3
2024-03,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,22,1.0,12.0,12.0,10.0,45.5,14.8,7.2
2024-04,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,7,1.0,17.7,17.7,-10.7,152.9,19.2,-12.2
2024-05,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,9,0.0,10.6,10.6,-1.6,17.8,12.9,-3.9
2024-06,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,10,1.0,11.4,11.4,-1.4,14.0,12.2,-2.2
2024-07,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,5,0.0,10.9,10.9,-5.9,118.0,10.9,-5.9
2024-08,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,0,5.0,10.6,10.6,-10.6,,9.4,-9.4
2024-09,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,1,6.0,6.9,6.9,-5.9,590.0,6.4,-5.4
2024-10,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,0,7.0,5.0,5.0,-5.0,,4.3,-4.3
2024-11,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,0,21.0,4.9,4.9,-4.9,,3.3,-3.3
2024-12,MAURILÂNDIA,Maurilândia - Juizado das Fazendas Públicas,2,9.0,2.6,2.6,-0.6,30.0,3.2,-1.2
2024-01,MAURILÂNDIA,Maurilândia - Vara Criminal,27,32.0,20.9,20.9,6.1,22.6,21.5,5.5
2024-02,MAURILÂNDIA,Maurilândia - Vara Criminal,23,30.0,25.0,25.0,-2.0,8.7,23.5,-0.5
2024-03,MAURILÂNDIA,Maurilândia - Vara Criminal,34,24.0,22.7,22.7,11.3,33.2,24.0,10.0
2024-04,MAURILÂNDIA,Maurilândia - Vara Criminal,34,21.0,29.0,29.0,5.0,14.7,26.2,7.8
2024-05,MAURILÂNDIA,Maurilândia - Vara Criminal,34,39.0,31.5,31.5,2.5,7.4,28.6,5.4
2024-06,MAURILÂNDIA,Maurilândia - Vara Criminal,25,30.0,36.3,36.3,-11.3,45.2,30.6,-5.6
2024-07,MAURILÂNDIA,Maurilândia - Vara Criminal,21,23.0,28.5,28.5,-7.5,35.7,28.9,-7.9
2024-08,MAURILÂNDIA,Maurilândia - Vara Criminal,25,40.0,28.4,28.4,-3.4,13.6,26.4,-1.4
2024-09,MAURILÂNDIA,Maurilândia - Vara Criminal,44,21.0,27.8,27.8,16.2,36.8,25.4,18.6
2024-10,MAURILÂNDIA,Maurilândia - Vara Criminal,33,25.0,29.8,29.8,3.2,9.7,30.6,2.4
2024-11,MAURILÂNDIA,Maurilândia - Vara Criminal,36,19.0,27.7,27.7,8.3,23.1,31.4,4.6
2024-12,MAURILÂNDIA,Maurilândia - Vara Criminal,34,15.0,31.8,31.8,2.2,6.5,29.6,4.4
2024-01,MAURILÂNDIA,Maurilândia - Vara Cível,4,6.0,6.3,6.3,-2.3,57.5,7.1,-3.1
2024-02,MAURILÂNDIA,Maurilândia - Vara Cível,3,6.0,6.7,6.7,-3.7,123.3,6.5,-3.5
2024-03,MAURILÂNDIA,Maurilândia - Vara Cível,3,7.0,6.3,6.3,-3.3,110.0,5.8,-2.8
2024-04,MAURILÂNDIA,Maurilândia - Vara Cível,11,4.0,5.9,5.9,5.1,46.4,4.7,6.3
2024-05,MAURILÂNDIA,Maurilândia - Vara Cível,2,3.0,8.0,8.0,-6.0,300.0,7.5,-5.5
2024-06,MAURILÂNDIA,Maurilândia - Vara Cível,6,10.0,6.4,6.4,-0.4,6.7,6.2,-0.2
2024-07,MAURILÂNDIA,Maurilândia - Vara Cível,5,9.0,6.9,6.9,-1.9,38.0,7.2,-2.2
2024-08,MAURILÂNDIA,Maurilândia - Vara Cível,8,2.0,7.1,7.1,0.9,11.2,5.4,2.6
2024-09,MAURILÂNDIA,Maurilândia - Vara Cível,7,6.0,9.3,9.3,-2.3,32.9,7.4,-0.4
2024-10,MAURILÂNDIA,Maurilândia - Vara Cível,7,3.0,7.5,7.5,-0.5,7.1,7.5,-0.5
2024-11,MAURILÂNDIA,Maurilândia - Vara Cível,6,6.0,7.5,7.5,-1.5,25.0,7.2,-1.2
2024-12,MAURILÂNDIA,Maurilândia - Vara Cível,3,8.0,6.4,6.4,-3.4,113.3,7.4,-4.4
2024-01,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,3,1.0,1.2,1.2,1.8,60.0,1.8,1.2
2024-02,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,2,2.0,3.8,3.8,-1.8,90.0,3.0,-1.0
2024-03,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,1,2.0,3.4,3.4,-2.4,240.0,2.6,-1.6
2024-04,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,1,0.0,3.3,3.3,-2.3,230.0,2.6,-1.6
2024-05,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,1,2.0,4.3,4.3,-3.3,330.0,2.0,-1.0
2024-06,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,2,0.0,4.8,4.8,-2.8,140.0,1.9,0.1
2024-07,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,3,0.0,3.4,3.4,-0.4,13.3,2.3,0.7
2024-08,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,2,1.0,5.3,5.3,-3.3,165.0,3.0,-1.0
2024-09,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,1,1.0,5.0,5.0,-4.0,400.0,3.0,-2.0
2024-10,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,3,1.0,3.1,3.1,-0.1,3.3,2.6,0.4
2024-11,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,3,3.0,2.9,2.9,0.1,3.3,3.4,-0.4
2024-12,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Cível,0,0.0,1.7,1.7,-1.7,,3.5,-3.5
2024-01,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,1,1.0,1.6,1.6,-0.6,60.0,2.4,-1.4
2024-02,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,2,0.0,3.2,3.2,-1.2,60.0,1.8,0.2
2024-03,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,0,0.0,3.5,3.5,-3.5,,2.2,-2.2
2024-04,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,3,1.0,3.0,3.0,0.0,0.0,1.7,1.3
2024-05,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,3,2.0,4.8,4.8,-1.8,60.0,2.7,0.3
2024-06,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,1,2.0,5.3,5.3,-4.3,430.0,3.0,-2.0
2024-07,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,2,1.0,3.7,3.7,-1.7,85.0,2.7,-0.7
2024-08,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,4,1.0,5.5,5.5,-1.5,37.5,3.0,1.0
2024-09,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,1,0.0,5.3,5.3,-4.3,430.0,3.7,-2.7
2024-10,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,0,5.0,3.6,3.6,-3.6,,3.1,-3.1
2024-11,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,0,1.0,1.7,1.7,-1.7,,2.2,-2.2
2024-12,MAURILÂNDIA,Maurilândia - Vara da Infância e Juventude Infracional,0,0.0,0.6,0.6,-0.6,,1.5,-1.5
2024-01,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,13,61.0,22.3,22.3,-9.3,71.5,19.3,-6.3
2024-02,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,13,25.0,19.6,19.6,-6.6,50.8,17.7,-4.7
2024-03,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,12,50.0,21.3,21.3,-9.3,77.5,18.4,-6.4
2024-04,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,9,27.0,17.6,17.6,-8.6,95.6,16.1,-7.1
2024-05,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,14,33.0,16.7,16.7,-2.7,19.3,14.1,-0.1
2024-06,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,12,34.0,18.6,18.6,-6.6,55.0,16.2,-4.2
2024-07,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,22,22.0,14.6,14.6,7.4,33.6,14.3,7.7
2024-08,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,21,38.0,21.1,21.1,-0.1,0.5,18.4,2.6
2024-09,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,19,22.0,19.2,19.2,-0.2,1.1,20.8,-1.8
2024-10,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,23,15.0,19.8,19.8,3.2,13.9,20.5,2.5
2024-11,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,30,14.0,20.1,20.1,9.9,33.0,20.8,9.2
2024-12,MAURILÂNDIA,Maurilândia - Vara das Fazendas Públicas,19,13.0,20.7,20.7,-1.7,8.9,20.8,-1.8
2024-01,MAURILÂNDIA,Maurilândia - Vara de Família e Sucessões,8,9.0,15.2,15.2,-7.2,90.0,17.2,-9.2
2024-02,MAURILÂNDIA,Maurilândia - Vara de Família e Sucessões,15,10.0,12.8,12.8,2.2,14.7,13.0,2.0
2024-03,MAURILÂNDIA,Maurilândia - Vara de Família e Sucessões,15,16.0,15.3,15.3,-0.3,2.0,15.1,-0.1
2024-04,MAURILÂNDIA,Maurilândia - Vara de Família e Sucessões,21,13.0,14.6,14.6,6.4,30.5,14.7,6.3
2024-05,MAURILÂNDIA,Maurilândia - Vara de Família e Sucessões,22,13.0,19.2,19.2,2.8,12.7,16.9,5.1
