ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m3_lgbm,erro_lgbm
2025-03,BOM JESUS,Bom Jesus - 1ª Vara Cível,33,28.4,4.6
2025-04,BOM JESUS,Bom Jesus - 1ª Vara Cível,38,32.3,5.7
2025-05,BOM JESUS,Bom Jesus - 1ª Vara Cível,30,31.0,-1.0
2025-06,BOM JESUS,Bom Jesus - 1ª Vara Cível,28,29.7,-1.7
2025-07,BOM JESUS,Bom Jesus - 1ª Vara Cível,43,29.4,13.6
2025-08,BOM JESUS,Bom Jesus - 1ª Vara Cível,38,33.0,5.0
2025-09,BOM JESUS,Bom Jesus - 1ª Vara Cível,59,35.9,23.1
2025-10,BOM JESUS,Bom Jesus - 1ª Vara Cível,53,44.9,8.1
2025-11,BOM JESUS,Bom Jesus - 1ª Vara Cível,32,43.7,-11.7
2025-12,BOM JESUS,Bom Jesus - 1ª Vara Cível,54,34.6,19.4
2025-01,BOM JESUS,Bom Jesus - Juizado Especial Criminal,4,0.8,3.2
2025-02,BOM JESUS,Bom Jesus - Juizado Especial Criminal,6,2.1,3.9
2025-03,BOM JESUS,Bom Jesus - Juizado Especial Criminal,1,4.2,-3.2
2025-04,BOM JESUS,Bom Jesus - Juizado Especial Criminal,3,3.2,-0.2
2025-05,BOM JESUS,Bom Jesus - Juizado Especial Criminal,12,3.7,8.3
2025-06,BOM JESUS,Bom Jesus - Juizado Especial Criminal,1,7.6,-6.6
2025-07,BOM JESUS,Bom Jesus - Juizado Especial Criminal,3,4.7,-1.7
2025-08,BOM JESUS,Bom Jesus - Juizado Especial Criminal,20,5.1,14.9
2025-09,BOM JESUS,Bom Jesus - Juizado Especial Criminal,2,10.8,-8.8
2025-10,BOM JESUS,Bom Jesus - Juizado Especial Criminal,1,6.9,-5.9
2025-11,BOM JESUS,Bom Jesus - Juizado Especial Criminal,1,6.0,-5.0
2025-12,BOM JESUS,Bom Jesus - Juizado Especial Criminal,1,2.6,-1.6
2025-01,BOM JESUS,Bom Jesus - Juizado Especial Cível,31,0.8,30.2
2025-02,BOM JESUS,Bom Jesus - Juizado Especial Cível,22,13.0,9.0
2025-03,BOM JESUS,Bom Jesus - Juizado Especial Cível,23,14.7,8.3
2025-04,BOM JESUS,Bom Jesus - Juizado Especial Cível,47,20.1,26.9
2025-05,BOM JESUS,Bom Jesus - Juizado Especial Cível,51,33.4,17.6
2025-06,BOM JESUS,Bom Jesus - Juizado Especial Cível,43,39.4,3.6
2025-07,BOM JESUS,Bom Jesus - Juizado Especial Cível,28,40.0,-12.0
2025-08,BOM JESUS,Bom Jesus - Juizado Especial Cível,34,32.8,1.2
2025-09,BOM JESUS,Bom Jesus - Juizado Especial Cível,62,31.8,30.2
2025-10,BOM JESUS,Bom Jesus - Juizado Especial Cível,25,41.5,-16.5
2025-11,BOM JESUS,Bom Jesus - Juizado Especial Cível,28,30.3,-2.3
2025-12,BOM JESUS,Bom Jesus - Juizado Especial Cível,24,29.1,-5.1
2025-01,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,2,0.8,1.2
2025-02,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,3,1.6,1.4
2025-03,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,13,2.3,10.7
2025-04,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,1,8.2,-7.2
2025-05,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,0,4.6,-4.6
2025-06,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,0,3.8,-3.8
2025-07,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,3,1.6,1.4
2025-08,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,7,2.3,4.7
2025-09,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,10,4.6,5.4
2025-10,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,3,7.0,-4.0
2025-11,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,13,5.6,7.4
2025-12,BOM JESUS,Bom Jesus - Juizado das Fazendas Públicas,16,8.6,7.4
2025-01,BOM JESUS,Bom Jesus - Vara Criminal,31,0.8,30.2
2025-02,BOM JESUS,Bom Jesus - Vara Criminal,31,13.0,18.0
2025-03,BOM JESUS,Bom Jesus - Vara Criminal,39,20.3,18.7
2025-04,BOM JESUS,Bom Jesus - Vara Criminal,39,28.8,10.2
2025-05,BOM JESUS,Bom Jesus - Vara Criminal,29,33.6,-4.6
2025-06,BOM JESUS,Bom Jesus - Vara Criminal,31,30.3,0.7
2025-07,BOM JESUS,Bom Jesus - Vara Criminal,32,29.0,3.0
2025-08,BOM JESUS,Bom Jesus - Vara Criminal,37,28.8,8.2
2025-09,BOM JESUS,Bom Jesus - Vara Criminal,36,31.5,4.5
2025-10,BOM JESUS,Bom Jesus - Vara Criminal,42,31.9,10.1
2025-11,BOM JESUS,Bom Jesus - Vara Criminal,34,32.3,1.7
2025-12,BOM JESUS,Bom Jesus - Vara Criminal,31,30.7,0.3
2025-01,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-02,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,4,0.8,3.2
2025-03,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,2.1,-2.1
2025-04,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,1.4,-1.4
2025-05,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,1.4,-1.4
2025-06,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,1.0,-1.0
2025-07,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,2,1.0,1.0
2025-08,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,1,1.7,-0.7
2025-09,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,1.3,-1.3
2025-10,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,1.2,-1.2
2025-11,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,0,1.0,-1.0
2025-12,BOM JESUS,Bom Jesus - Vara da Inf. e Juventude Infracional,1,0.9,0.1
2025-01,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,1,0.8,0.2
2025-02,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,1,1.0,0.0
2025-03,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,2,1.3,0.7
2025-04,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,2,1.8,0.2
2025-05,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,3,2.2,0.8
2025-06,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,5,2.6,2.4
2025-07,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,2,4.2,-2.2
2025-08,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,0,3.7,-3.7
2025-09,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,1,2.4,-1.4
2025-10,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,1,1.9,-0.9
2025-11,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,2,1.9,0.1
2025-12,BOM JESUS,Bom Jesus - Vara da Infância e Juventude Cível,1,2.2,-1.2
2025-01,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,5,0.8,4.2
2025-02,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,1,2.8,-1.8
2025-03,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,4,2.1,1.9
2025-04,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,1,3.6,-2.6
2025-05,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,6,2.3,3.7
2025-06,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,4,4.5,-0.5
2025-07,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,3,4.0,-1.0
2025-08,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,8,4.1,3.9
2025-09,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,5,5.9,-0.9
2025-10,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,8,5.6,2.4
2025-11,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,1,6.6,-5.6
2025-12,BOM JESUS,Bom Jesus - Vara das Fazendas Públicas,3,4.5,-1.5
2025-01,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,32,0.8,31.2
2025-02,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,42,13.5,28.5
2025-03,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,31,26.4,4.6
2025-04,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,29,27.4,1.6
2025-05,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,29,26.4,2.6
2025-06,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,17,26.5,-9.5
2025-07,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,25,23.4,1.6
2025-08,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,26,24.0,2.0
2025-09,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,27,23.1,3.9
2025-10,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,45,24.6,20.4
2025-11,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,25,30.4,-5.4
2025-12,BOM JESUS,Bom Jesus - Vara de Família e Sucessões,21,26.6,-5.6
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,6.2,-6.2
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,4.5,-4.5
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,2.5,-2.5
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,2.1,-2.1
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,1.8,-1.8
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,1.3,-1.3
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,1.0,-1.0
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,0.9,-0.9
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,0.9,-0.9
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,0.9,-0.9
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - 1ª Vara Cível,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,6.6,-6.6
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,3.5,-3.5
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,3.5,-3.5
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,2.8,-2.8
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,2.6,-2.6
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,2.1,-2.1
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,2.2,-2.2
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,1.6,-1.6
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,1.7,-1.7
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,1.4,-1.4
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,1.4,-1.4
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Criminal,0,1.4,-1.4
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,5.1,-5.1
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,2.8,-2.8
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,2.2,-2.2
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,1.8,-1.8
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,1.2,-1.2
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,1.1,-1.1
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,0.9,-0.9
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,0.9,-0.9
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,0.8,-0.8
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,0.8,-0.8
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado Especial Cível,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,1.3,-1.3
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,1.0,-1.0
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,1.0,-1.0
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.9,-0.9
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Juizado das Fazendas Públicas,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,32.4,-32.4
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,63.5,-63.5
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,8.1,-8.1
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,3.6,-3.6
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,5.3,-5.3
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,3.8,-3.8
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,4.4,-4.4
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,3.7,-3.7
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,3.7,-3.7
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,3.9,-3.9
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,3.4,-3.4
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara Criminal,0,1.4,-1.4
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,1.9,-1.9
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,1.5,-1.5
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,1.1,-1.1
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.9,-0.9
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.9,-0.9
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,1.3,-1.3
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,1.0,-1.0
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.9,-0.9
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.9,-0.9
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,1.5,-1.5
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,1.4,-1.4
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,1.0,-1.0
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.9,-0.9
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.9,-0.9
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,0,0.8,-0.8
2025-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,17.8,-17.8
2025-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,12.6,-12.6
2025-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,7.3,-7.3
2025-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,4.0,-4.0
2025-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,3.1,-3.1
2025-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,2.9,-2.9
2025-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,2.0,-2.0
2025-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,1.9,-1.9
2025-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,1.9,-1.9
2025-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,1.9,-1.9
2025-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,1.5,-1.5
2025-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,0,1.1,-1.1
2025-01,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-02,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-03,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-04,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-05,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-06,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-07,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-08,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-09,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-10,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-11,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-12,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,0,0.8,-0.8
2025-01,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,3,5.3,-2.3
2025-02,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,3,4.5,-1.5
2025-03,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,3,4.0,-1.0
2025-04,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,4,4.3,-0.3
2025-05,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,13,4.9,8.1
2025-06,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,6,8.5,-2.5
2025-07,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7,7.2,-0.2
2025-08,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7,7.5,-0.5
2025-09,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,2,7.2,-5.2
2025-10,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,2,5.9,-3.9
2025-11,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,10,4.8,5.2
2025-12,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,4,6.3,-2.3
2025-01,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,22,9.0,13.0
2025-02,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,33,14.6,18.4
2025-03,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,32,22.1,9.9
2025-04,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,20,23.7,-3.7
2025-05,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,50,22.4,27.6
2025-06,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,33,34.5,-1.5
2025-07,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,39,32.8,6.2
2025-08,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,37,34.1,2.9
2025-09,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,42,35.8,6.2
2025-10,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,54,34.8,19.2
2025-11,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,36,41.8,-5.8
2025-12,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,19,33.3,-14.3
2025-01,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,1,1.0,0.0
2025-02,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,3,1.4,1.6
2025-03,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,1,1.9,-0.9
2025-04,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,2,1.9,0.1
2025-05,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,0,2.5,-2.5
2025-06,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,0,1.3,-1.3
2025-07,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,2,1.3,0.7
2025-08,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,0,1.8,-1.8
2025-09,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,1,1.3,-0.3
2025-10,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,1,1.4,-0.4
2025-11,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,7,1.4,5.6
